,Unnamed: 0,Time,Sensor,District,Fwy,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,32,37,42,47,52
51963030,51963030,10/28/2018 04:55:00,775961,7,126,E,ML,2.505,18,100,0.0,0.0,67.9,6,0.0,0.0,71.5,1,6.0,0.0,0.0,69.8,1,6.0,0.0,0.0,62.4,1,0,0,0,0,0
51967878,51967878,10/28/2018 05:00:00,775961,7,126,E,ML,2.505,21,100,3.0,0.0008,67.9,7,1.0,0.0009,71.5,1,7.0,1.0,0.0009,69.6,1,7.0,1.0,0.0007,62.6,1,0,0,0,0,0
51972726,51972726,10/28/2018 05:05:00,775961,7,126,E,ML,2.505,21,100,7.0,0.0016,66.7,7,0.0,0.0,71.5,1,7.0,4.0,0.0028,69.7,1,7.0,3.0,0.0019,62.8,1,0,0,0,0,0
51977574,51977574,10/28/2018 05:10:00,775961,7,126,E,ML,2.505,15,100,8.0,0.0019,66.2,5,0.0,0.0,71.5,1,5.0,4.0,0.0029,69.7,1,5.0,4.0,0.0029,62.8,1,0,0,0,0,0
51982422,51982422,10/28/2018 05:15:00,775961,7,126,E,ML,2.505,18,100,7.0,0.0018,67.6,6,0.0,0.0,71.5,1,6.0,5.0,0.0045,69.4,1,6.0,2.0,0.001,63.1,1,0,0,0,0,0
51987270,51987270,10/28/2018 05:20:00,775961,7,126,E,ML,2.505,21,100,7.0,0.0015,65.9,7,0.0,0.0,71.5,1,7.0,3.0,0.0018,69.7,1,7.0,4.0,0.0026,63.0,1,0,0,0,0,0
51992118,51992118,10/28/2018 05:25:00,775961,7,126,E,ML,2.505,12,100,3.0,0.0005,71.9,4,3.0,0.0015,71.9,1,4.0,0.0,0.0,69.7,1,4.0,0.0,0.0,63.0,1,0,0,0,0,0
51996966,51996966,10/28/2018 05:30:00,775961,7,126,E,ML,2.505,18,100,10.0,0.0023,64.3,6,0.0,0.0,71.9,1,6.0,2.0,0.0013,69.8,1,6.0,8.0,0.0055,62.9,1,0,0,0,0,0
52001814,52001814,10/28/2018 05:35:00,775961,7,126,E,ML,2.505,24,100,14.0,0.0029,67.9,8,3.0,0.0014,72.2,1,8.0,6.0,0.0042,69.8,1,8.0,5.0,0.0031,63.0,1,0,0,0,0,0
52006662,52006662,10/28/2018 05:40:00,775961,7,126,E,ML,2.505,18,100,5.0,0.0013,65.6,6,0.0,0.0,72.2,1,6.0,2.0,0.0015,69.7,1,6.0,3.0,0.0024,62.8,1,0,0,0,0,0
52011510,52011510,10/28/2018 05:45:00,775961,7,126,E,ML,2.505,21,100,4.0,0.0009,68.0,7,0.0,0.0,72.2,1,7.0,3.0,0.0019,69.8,1,7.0,1.0,0.0009,62.6,1,0,0,0,0,0
52016358,52016358,10/28/2018 05:50:00,775961,7,126,E,ML,2.505,21,100,15.0,0.0039,65.1,7,1.0,0.001,71.8,1,7.0,4.0,0.0029,69.7,1,7.0,10.0,0.0077,62.6,1,0,0,0,0,0
52021206,52021206,10/28/2018 05:55:00,775961,7,126,E,ML,2.505,15,100,20.0,0.0044,65.2,5,2.0,0.0014,71.8,1,5.0,4.0,0.0027,69.8,1,5.0,14.0,0.009,63.0,1,0,0,0,0,0
52026054,52026054,10/28/2018 06:00:00,775961,7,126,E,ML,2.505,21,100,19.0,0.0045,65.9,7,1.0,0.0009,71.6,1,7.0,7.0,0.0055,69.6,1,7.0,11.0,0.007,63.0,1,0,0,0,0,0
52030902,52030902,10/28/2018 06:05:00,775961,7,126,E,ML,2.505,15,100,18.0,0.0043,65.0,5,0.0,0.0,71.6,1,5.0,6.0,0.0042,69.6,1,5.0,12.0,0.0087,62.7,1,0,0,0,0,0
52035750,52035750,10/28/2018 06:10:00,775961,7,126,E,ML,2.505,15,100,22.0,0.0068,66.8,5,2.0,0.0012,71.8,1,5.0,12.0,0.0097,69.3,1,5.0,8.0,0.0094,61.7,1,0,0,0,0,0
52040598,52040598,10/28/2018 06:15:00,775961,7,126,E,ML,2.505,21,100,20.0,0.0045,65.5,7,0.0,0.0,71.8,1,7.0,9.0,0.0067,69.4,1,7.0,11.0,0.0069,62.3,1,0,0,0,0,0
52045446,52045446,10/28/2018 06:20:00,775961,7,126,E,ML,2.505,21,100,34.0,0.0086,66.3,7,7.0,0.0051,71.6,1,7.0,11.0,0.0073,69.6,1,7.0,16.0,0.0133,61.7,1,0,0,0,0,0
52050294,52050294,10/28/2018 06:25:00,775961,7,126,E,ML,2.505,21,100,20.0,0.0049,66.3,7,1.0,0.0011,71.4,1,7.0,10.0,0.0075,69.5,1,7.0,9.0,0.0061,62.2,1,0,0,0,0,0
52055142,52055142,10/28/2018 06:30:00,775961,7,126,E,ML,2.505,18,100,22.0,0.0047,65.6,6,2.0,0.001,71.8,1,6.0,7.0,0.0047,69.6,1,6.0,13.0,0.0085,62.5,1,0,0,0,0,0
52059990,52059990,10/28/2018 06:35:00,775961,7,126,E,ML,2.505,18,100,26.0,0.0061,65.2,6,2.0,0.0012,71.9,1,6.0,7.0,0.0058,69.4,1,6.0,17.0,0.0112,62.7,1,0,0,0,0,0
52064838,52064838,10/28/2018 06:40:00,775961,7,126,E,ML,2.505,18,100,28.0,0.0062,66.2,6,3.0,0.0022,71.8,1,6.0,10.0,0.007,69.5,1,6.0,15.0,0.0094,62.9,1,0,0,0,0,0
52069686,52069686,10/28/2018 06:45:00,775961,7,126,E,ML,2.505,15,100,14.0,0.0032,67.0,5,2.0,0.0016,71.7,1,5.0,6.0,0.0043,69.6,1,5.0,6.0,0.0037,62.9,1,0,0,0,0,0
52074534,52074534,10/28/2018 06:50:00,775961,7,126,E,ML,2.505,21,100,20.0,0.0044,66.7,7,4.0,0.0029,71.6,1,7.0,6.0,0.004,69.7,1,7.0,10.0,0.0062,62.9,1,0,0,0,0,0
52079382,52079382,10/28/2018 06:55:00,775961,7,126,E,ML,2.505,21,100,16.0,0.0034,67.3,7,1.0,0.0007,71.7,1,7.0,9.0,0.0063,69.7,1,7.0,6.0,0.0032,63.0,1,0,0,0,0,0
52084230,52084230,10/28/2018 07:00:00,775961,7,126,E,ML,2.505,18,100,19.0,0.0047,65.3,6,2.0,0.0012,71.8,1,6.0,5.0,0.0037,69.6,1,6.0,12.0,0.0092,62.5,1,0,0,0,0,0
52089078,52089078,10/28/2018 07:05:00,775961,7,126,E,ML,2.505,21,100,38.0,0.0085,66.3,7,6.0,0.0034,72.0,1,7.0,13.0,0.0089,69.6,1,7.0,19.0,0.0133,62.3,1,0,0,0,0,0
52093926,52093926,10/28/2018 07:10:00,775961,7,126,E,ML,2.505,15,100,20.0,0.0042,68.2,5,6.0,0.0039,71.9,1,5.0,8.0,0.0053,69.7,1,5.0,6.0,0.0034,62.6,1,0,0,0,0,0
52098774,52098774,10/28/2018 07:15:00,775961,7,126,E,ML,2.505,21,100,18.0,0.0038,66.6,7,3.0,0.0021,71.8,1,7.0,6.0,0.0037,69.8,1,7.0,9.0,0.0056,62.7,1,0,0,0,0,0
52103622,52103622,10/28/2018 07:20:00,775961,7,126,E,ML,2.505,18,100,14.0,0.0029,63.8,6,0.0,0.0,71.8,1,6.0,2.0,0.0012,69.8,1,6.0,12.0,0.0074,62.8,1,0,0,0,0,0
52108470,52108470,10/28/2018 07:25:00,775961,7,126,E,ML,2.505,18,100,39.0,0.0106,67.1,6,8.0,0.0054,71.7,1,6.0,18.0,0.015,68.7,1,6.0,13.0,0.0113,62.0,1,0,0,0,0,0
52113318,52113318,10/28/2018 07:30:00,775961,7,126,E,ML,2.505,20,100,28.0,0.0058,65.9,7,3.0,0.0017,71.9,1,7.0,10.0,0.0062,69.4,1,6.0,15.0,0.0095,62.4,1,0,0,0,0,0
52118166,52118166,10/28/2018 07:35:00,775961,7,126,E,ML,2.505,12,100,13.0,0.0028,65.3,4,0.0,0.0,71.9,1,4.0,5.0,0.0037,69.5,1,4.0,8.0,0.0046,62.7,1,0,0,0,0,0
52123014,52123014,10/28/2018 07:40:00,775961,7,126,E,ML,2.505,24,100,18.0,0.004,65.8,8,3.0,0.0017,72.0,1,8.0,4.0,0.0029,69.5,1,8.0,11.0,0.0073,62.7,1,0,0,0,0,0
52127862,52127862,10/28/2018 07:45:00,775961,7,126,E,ML,2.505,21,100,23.0,0.0048,67.0,7,3.0,0.0019,71.9,1,7.0,10.0,0.0066,69.6,1,7.0,10.0,0.0058,62.9,1,0,0,0,0,0
52132710,52132710,10/28/2018 07:50:00,775961,7,126,E,ML,2.505,15,100,30.0,0.0064,66.0,5,6.0,0.004,71.8,1,5.0,6.0,0.0038,69.7,1,5.0,18.0,0.0115,62.9,1,0,0,0,0,0
52137558,52137558,10/28/2018 07:55:00,775961,7,126,E,ML,2.505,18,100,24.0,0.005,65.1,6,2.0,0.0008,72.3,1,6.0,5.0,0.0035,69.7,1,6.0,17.0,0.0106,62.9,1,0,0,0,0,0
52142406,52142406,10/28/2018 08:00:00,775961,7,126,E,ML,2.505,21,100,27.0,0.0075,66.6,7,3.0,0.0019,72.1,1,7.0,13.0,0.0109,69.1,1,7.0,11.0,0.0098,62.1,1,0,0,0,0,0
52147254,52147254,10/28/2018 08:05:00,775961,7,126,E,ML,2.505,18,100,26.0,0.0071,65.9,6,5.0,0.0037,71.8,1,6.0,8.0,0.0055,69.4,1,6.0,13.0,0.012,61.4,1,0,0,0,0,0
52152102,52152102,10/28/2018 08:10:00,775961,7,126,E,ML,2.505,18,100,32.0,0.0076,65.4,6,2.0,0.0008,72.3,1,6.0,13.0,0.0094,69.4,1,6.0,17.0,0.0127,61.6,1,0,0,0,0,0
52156950,52156950,10/28/2018 08:15:00,775961,7,126,E,ML,2.505,15,100,54.0,0.0116,68.0,5,8.0,0.0053,72.0,1,5.0,30.0,0.0192,70.1,1,5.0,16.0,0.0103,62.2,1,0,0,0,0,0
52161798,52161798,10/28/2018 08:20:00,775961,7,126,E,ML,2.505,24,100,28.0,0.0067,66.6,8,6.0,0.0039,71.9,1,8.0,9.0,0.0058,70.0,1,8.0,13.0,0.0104,61.9,1,0,0,0,0,0
52166646,52166646,10/28/2018 08:25:00,775961,7,126,E,ML,2.505,21,100,25.0,0.0057,66.6,7,1.0,0.0009,71.7,1,7.0,13.0,0.009,69.8,1,7.0,11.0,0.0073,62.3,1,0,0,0,0,0
52171494,52171494,10/28/2018 08:30:00,775961,7,126,E,ML,2.505,15,100,30.0,0.0065,66.7,5,4.0,0.0028,71.7,1,5.0,12.0,0.0082,69.7,1,5.0,14.0,0.0085,62.7,1,0,0,0,0,0
52176342,52176342,10/28/2018 08:35:00,775961,7,126,E,ML,2.505,21,100,42.0,0.0104,68.1,7,10.0,0.0067,71.7,1,7.0,21.0,0.0147,69.5,1,7.0,11.0,0.0098,62.0,1,0,0,0,0,0
52181190,52181190,10/28/2018 08:40:00,775961,7,126,E,ML,2.505,18,100,11.0,0.0023,65.0,6,3.0,0.0019,71.8,1,6.0,0.0,0.0,69.5,1,6.0,8.0,0.005,62.4,1,0,0,0,0,0
52186038,52186038,10/28/2018 08:45:00,775961,7,126,E,ML,2.505,21,100,41.0,0.0111,65.2,7,4.0,0.0025,71.9,1,7.0,16.0,0.0143,68.3,1,7.0,21.0,0.0165,61.5,1,0,0,0,0,0
52190886,52190886,10/28/2018 08:50:00,775961,7,126,E,ML,2.505,24,100,60.0,0.0136,66.3,8,8.0,0.0045,72.1,1,8.0,28.0,0.0197,68.6,1,8.0,24.0,0.0167,61.7,1,0,0,0,0,0
52195734,52195734,10/28/2018 08:55:00,775961,7,126,E,ML,2.505,18,100,30.0,0.0059,67.7,6,7.0,0.004,72.1,1,6.0,13.0,0.0083,69.3,1,6.0,10.0,0.0054,62.5,1,0,0,0,0,0
52200582,52200582,10/28/2018 09:00:00,775961,7,126,E,ML,2.505,21,100,35.0,0.0073,65.7,7,3.0,0.0019,72.0,1,7.0,9.0,0.0057,69.7,1,7.0,23.0,0.0142,63.3,1,0,0,0,0,0
52205430,52205430,10/28/2018 09:05:00,775961,7,126,E,ML,2.505,21,100,28.0,0.0074,66.3,7,4.0,0.0029,71.8,1,7.0,10.0,0.0067,69.8,1,7.0,14.0,0.0127,62.2,1,0,0,0,0,0
52210278,52210278,10/28/2018 09:10:00,775961,7,126,E,ML,2.505,18,100,46.0,0.0098,66.1,6,3.0,0.0019,71.8,1,6.0,15.0,0.0102,69.9,1,6.0,28.0,0.0172,63.5,1,0,0,0,0,0
52215126,52215126,10/28/2018 09:15:00,775961,7,126,E,ML,2.505,15,100,44.0,0.0119,65.6,5,6.0,0.0047,71.6,1,5.0,16.0,0.0104,70.1,1,5.0,22.0,0.0206,60.6,1,0,0,0,0,0
52219974,52219974,10/28/2018 09:20:00,775961,7,126,E,ML,2.505,15,100,54.0,0.0112,67.8,5,14.0,0.009,71.7,1,5.0,20.0,0.0127,70.5,1,5.0,20.0,0.0118,62.3,1,0,0,0,0,0
52224822,52224822,10/28/2018 09:25:00,775961,7,126,E,ML,2.505,18,100,33.0,0.0074,67.6,6,3.0,0.0021,71.7,1,6.0,18.0,0.013,70.1,1,6.0,12.0,0.0071,62.8,1,0,0,0,0,0
52229670,52229670,10/28/2018 09:30:00,775961,7,126,E,ML,2.505,21,100,53.0,0.0126,67.6,7,16.0,0.0102,71.8,1,7.0,17.0,0.014,69.2,1,7.0,20.0,0.0135,63.0,1,0,0,0,0,0
52234518,52234518,10/28/2018 09:35:00,775961,7,126,E,ML,2.505,21,100,83.0,0.0194,66.8,7,17.0,0.0114,71.6,1,7.0,29.0,0.019,70.4,1,7.0,37.0,0.0279,61.7,1,0,0,0,0,0
52239366,52239366,10/28/2018 09:40:00,775961,7,126,E,ML,2.505,21,100,52.0,0.0144,66.0,7,10.0,0.0066,71.7,1,7.0,21.0,0.0177,68.8,1,7.0,21.0,0.0189,60.4,1,0,0,0,0,0
52244214,52244214,10/28/2018 09:45:00,775961,7,126,E,ML,2.505,15,100,80.0,0.0205,65.5,5,18.0,0.0123,71.5,1,5.0,32.0,0.0216,70.0,1,5.0,30.0,0.0277,57.2,1,0,0,0,0,0
52249062,52249062,10/28/2018 09:50:00,775961,7,126,E,ML,2.505,12,100,33.0,0.0091,65.8,4,5.0,0.0037,71.5,1,4.0,15.0,0.0104,70.0,1,4.0,13.0,0.0132,58.7,1,0,0,0,0,0
52253910,52253910,10/28/2018 09:55:00,775961,7,126,E,ML,2.505,24,100,70.0,0.017,65.9,8,14.0,0.0094,71.5,1,8.0,28.0,0.0238,67.4,1,8.0,28.0,0.0177,61.6,1,0,0,0,0,0
52258758,52258758,10/28/2018 10:00:00,775961,7,126,E,ML,2.505,21,100,39.0,0.0088,67.4,7,10.0,0.0061,71.8,1,7.0,16.0,0.0102,69.0,1,7.0,13.0,0.0102,61.9,1,0,0,0,0,0
52263606,52263606,10/28/2018 10:05:00,775961,7,126,E,ML,2.505,21,100,54.0,0.0139,65.8,7,9.0,0.0057,71.9,1,7.0,21.0,0.0147,69.5,1,7.0,24.0,0.0212,60.2,1,0,0,0,0,0
52268454,52268454,10/28/2018 10:10:00,775961,7,126,E,ML,2.505,18,100,54.0,0.0115,67.4,6,17.0,0.0103,72.2,1,6.0,15.0,0.0115,69.4,1,6.0,22.0,0.0126,62.4,1,0,0,0,0,0
52273302,52273302,10/28/2018 10:15:00,775961,7,126,E,ML,2.505,21,100,36.0,0.0075,67.2,7,7.0,0.004,72.2,1,7.0,13.0,0.0082,69.9,1,7.0,16.0,0.0104,62.8,1,0,0,0,0,0
52278150,52278150,10/28/2018 10:20:00,775961,7,126,E,ML,2.505,24,100,51.0,0.012,67.0,8,9.0,0.0057,72.1,1,8.0,18.0,0.0147,69.2,1,8.0,24.0,0.0155,63.4,1,0,0,0,0,0
52282998,52282998,10/28/2018 10:25:00,775961,7,126,E,ML,2.505,21,100,48.0,0.012,66.7,7,11.0,0.0073,72.0,1,7.0,14.0,0.012,68.8,1,7.0,23.0,0.0168,62.9,1,0,0,0,0,0
52287846,52287846,10/28/2018 10:30:00,775961,7,126,E,ML,2.505,18,100,55.0,0.0146,66.4,6,7.0,0.0043,72.0,1,6.0,28.0,0.0202,69.3,1,6.0,20.0,0.0194,60.4,1,0,0,0,0,0
52292694,52292694,10/28/2018 10:35:00,775961,7,126,E,ML,2.505,21,100,60.0,0.0151,64.0,7,10.0,0.0063,72.0,1,7.0,16.0,0.011,69.7,1,7.0,34.0,0.028,59.0,1,0,0,0,0,0
52297542,52297542,10/28/2018 10:40:00,775961,7,126,E,ML,2.505,24,100,76.0,0.018,65.7,8,11.0,0.0068,72.1,1,8.0,30.0,0.0202,70.5,1,8.0,35.0,0.0269,59.6,1,0,0,0,0,0
52302390,52302390,10/28/2018 10:45:00,775961,7,126,E,ML,2.505,15,100,52.0,0.0118,67.4,5,16.0,0.0097,72.2,1,5.0,16.0,0.0128,69.7,1,5.0,20.0,0.0128,61.6,1,0,0,0,0,0
52307238,52307238,10/28/2018 10:50:00,775961,7,126,E,ML,2.505,21,100,64.0,0.0148,67.2,7,17.0,0.0113,72.0,1,7.0,20.0,0.0134,70.1,1,7.0,27.0,0.0196,62.0,1,0,0,0,0,0
52312086,52312086,10/28/2018 10:55:00,775961,7,126,E,ML,2.505,21,100,83.0,0.0187,68.1,7,19.0,0.012,72.1,1,7.0,33.0,0.0208,71.6,1,7.0,31.0,0.0232,61.8,1,0,0,0,0,0
52316934,52316934,10/28/2018 11:00:00,775961,7,126,E,ML,2.505,18,100,74.0,0.0195,64.9,6,12.0,0.0074,72.1,1,6.0,25.0,0.0212,69.0,1,6.0,37.0,0.0298,59.7,1,0,0,0,0,0
52321782,52321782,10/28/2018 11:05:00,775961,7,126,E,ML,2.505,18,100,70.0,0.0159,66.7,6,12.0,0.0078,72.0,1,6.0,28.0,0.0182,70.5,1,6.0,30.0,0.0216,61.0,1,0,0,0,0,0
52326630,52326630,10/28/2018 11:10:00,775961,7,126,E,ML,2.505,21,100,79.0,0.0175,67.5,7,19.0,0.0112,72.3,1,7.0,27.0,0.0175,71.2,1,7.0,33.0,0.0237,61.7,1,0,0,0,0,0
52331478,52331478,10/28/2018 11:15:00,775961,7,126,E,ML,2.505,21,100,74.0,0.017,67.7,7,14.0,0.0088,72.2,1,7.0,30.0,0.0206,71.2,1,7.0,30.0,0.0215,62.1,1,0,0,0,0,0
52336326,52336326,10/28/2018 11:20:00,775961,7,126,E,ML,2.505,21,100,82.0,0.0208,65.6,7,21.0,0.0137,72.0,1,7.0,24.0,0.0176,70.5,1,7.0,37.0,0.0312,58.8,1,0,0,0,0,0
52341174,52341174,10/28/2018 11:25:00,775961,7,126,E,ML,2.505,20,100,61.0,0.0148,66.3,6,15.0,0.0102,71.8,1,7.0,20.0,0.014,70.4,1,7.0,26.0,0.0202,59.9,1,0,0,0,0,0
52346022,52346022,10/28/2018 11:30:00,775961,7,126,E,ML,2.505,21,100,108.0,0.0308,62.9,7,21.0,0.0143,71.6,1,7.0,46.0,0.0352,68.9,1,7.0,41.0,0.0429,51.8,1,0,0,0,0,0
52350870,52350870,10/28/2018 11:35:00,775961,7,126,E,ML,2.505,18,100,61.0,0.0173,61.3,6,5.0,0.0032,71.8,1,6.0,28.0,0.0266,64.8,1,6.0,28.0,0.0221,56.0,1,0,0,0,0,0
52355718,52355718,10/28/2018 11:40:00,775961,7,126,E,ML,2.505,18,100,110.0,0.0256,65.9,6,32.0,0.022,71.1,1,6.0,38.0,0.0266,68.2,1,6.0,40.0,0.0281,59.6,1,0,0,0,0,0
52360566,52360566,10/28/2018 11:45:00,775961,7,126,E,ML,2.505,18,100,108.0,0.0282,62.9,6,27.0,0.0187,70.9,1,6.0,28.0,0.0195,69.5,1,6.0,53.0,0.0464,55.4,1,0,0,0,0,0
52365414,52365414,10/28/2018 11:50:00,775961,7,126,E,ML,2.505,18,100,69.0,0.0175,64.7,6,13.0,0.008,71.5,1,6.0,28.0,0.0225,68.4,1,6.0,28.0,0.0221,57.8,1,0,0,0,0,0
52370262,52370262,10/28/2018 11:55:00,775961,7,126,E,ML,2.505,21,100,76.0,0.0172,65.9,7,13.0,0.0086,71.7,1,7.0,27.0,0.0186,69.7,1,7.0,36.0,0.0243,61.0,1,0,0,0,0,0
52375110,52375110,10/28/2018 12:00:00,775961,7,126,E,ML,2.505,18,100,64.0,0.0167,63.7,6,12.0,0.0076,71.9,1,6.0,17.0,0.0104,70.3,1,6.0,35.0,0.032,57.6,1,0,0,0,0,0
52379958,52379958,10/28/2018 12:05:00,775961,7,126,E,ML,2.505,18,100,78.0,0.021,64.4,6,13.0,0.0083,71.9,1,6.0,33.0,0.0258,68.9,1,6.0,32.0,0.029,56.6,1,0,0,0,0,0
52384806,52384806,10/28/2018 12:10:00,775961,7,126,E,ML,2.505,21,100,83.0,0.0202,65.7,7,23.0,0.0144,72.1,1,7.0,26.0,0.02,68.8,1,7.0,34.0,0.0263,59.1,1,0,0,0,0,0
52389654,52389654,10/28/2018 12:15:00,775961,7,126,E,ML,2.505,18,100,62.0,0.0137,67.2,6,17.0,0.0108,72.1,1,6.0,22.0,0.0178,68.5,1,6.0,23.0,0.0126,62.3,1,0,0,0,0,0
52394502,52394502,10/28/2018 12:20:00,775961,7,126,E,ML,2.505,18,100,107.0,0.0291,63.4,6,7.0,0.006,71.6,1,6.0,42.0,0.0294,70.2,1,6.0,58.0,0.0519,57.4,1,0,0,0,0,0
52399350,52399350,10/28/2018 12:25:00,775961,7,126,E,ML,2.505,21,100,83.0,0.0217,64.8,7,17.0,0.0118,71.5,1,7.0,30.0,0.0251,67.8,1,7.0,36.0,0.0283,59.1,1,0,0,0,0,0
52404198,52404198,10/28/2018 12:30:00,775961,7,126,E,ML,2.505,21,100,83.0,0.0203,65.9,7,19.0,0.0115,72.0,1,7.0,30.0,0.0235,67.8,1,7.0,34.0,0.0258,60.7,1,0,0,0,0,0
52409046,52409046,10/28/2018 12:35:00,775961,7,126,E,ML,2.505,18,100,70.0,0.0179,64.8,6,12.0,0.0072,72.1,1,6.0,23.0,0.0178,68.3,1,6.0,35.0,0.0286,60.0,1,0,0,0,0,0
52413894,52413894,10/28/2018 12:40:00,775961,7,126,E,ML,2.505,21,100,77.0,0.0187,65.9,7,10.0,0.0068,71.9,1,7.0,24.0,0.0201,67.7,1,7.0,43.0,0.0292,63.5,1,0,0,0,0,0
52418742,52418742,10/28/2018 12:45:00,775961,7,126,E,ML,2.505,15,100,98.0,0.025,65.4,5,16.0,0.0102,72.0,1,5.0,38.0,0.0276,68.9,1,5.0,44.0,0.0372,59.9,1,0,0,0,0,0
52423590,52423590,10/28/2018 12:50:00,775961,7,126,E,ML,2.505,18,100,52.0,0.0154,65.5,6,15.0,0.0103,71.8,1,6.0,17.0,0.0152,68.2,1,6.0,20.0,0.0207,58.4,1,0,0,0,0,0
52428438,52428438,10/28/2018 12:55:00,775961,7,126,E,ML,2.505,15,100,112.0,0.0282,65.0,5,22.0,0.0149,71.6,1,5.0,44.0,0.0354,66.4,1,5.0,46.0,0.0343,60.6,1,0,0,0,0,0
52433286,52433286,10/28/2018 13:00:00,775961,7,126,E,ML,2.505,21,100,89.0,0.0217,64.9,7,16.0,0.0105,71.7,1,7.0,29.0,0.0233,66.8,1,7.0,44.0,0.0314,61.2,1,0,0,0,0,0
52438134,52438134,10/28/2018 13:05:00,775961,7,126,E,ML,2.505,20,100,68.0,0.0182,65.2,7,17.0,0.0121,71.5,1,7.0,24.0,0.0238,64.2,1,6.0,27.0,0.0187,62.0,1,0,0,0,0,0
52442982,52442982,10/28/2018 13:10:00,775961,7,126,E,ML,2.505,21,100,76.0,0.0225,61.7,7,14.0,0.01,71.4,1,7.0,29.0,0.0328,57.5,1,7.0,33.0,0.0248,61.3,1,0,0,0,0,0
52447830,52447830,10/28/2018 13:15:00,775961,7,126,E,ML,2.505,18,100,65.0,0.0151,64.6,6,13.0,0.0088,71.6,1,6.0,25.0,0.0169,64.2,1,6.0,27.0,0.0197,61.6,1,0,0,0,0,0
52452678,52452678,10/28/2018 13:20:00,775961,7,126,E,ML,2.505,15,100,82.0,0.0184,66.1,5,10.0,0.007,71.6,1,5.0,30.0,0.022,67.0,1,5.0,42.0,0.0263,64.2,1,0,0,0,0,0
52457526,52457526,10/28/2018 13:25:00,775961,7,126,E,ML,2.505,18,100,78.0,0.0195,65.6,6,13.0,0.0085,71.7,1,6.0,28.0,0.027,63.5,1,6.0,37.0,0.0231,65.0,1,0,0,0,0,0
52462374,52462374,10/28/2018 13:30:00,775961,7,126,E,ML,2.505,18,100,91.0,0.0218,65.9,6,18.0,0.012,71.7,1,6.0,30.0,0.0221,66.6,1,6.0,43.0,0.0313,62.9,1,0,0,0,0,0
52467222,52467222,10/28/2018 13:35:00,775961,7,126,E,ML,2.505,18,100,113.0,0.0301,64.1,6,25.0,0.0195,70.0,1,6.0,45.0,0.0381,64.0,1,6.0,43.0,0.0327,60.8,1,0,0,0,0,0
52472070,52472070,10/28/2018 13:40:00,775961,7,126,E,ML,2.505,18,100,77.0,0.0177,66.5,6,22.0,0.0144,70.9,1,6.0,32.0,0.0237,66.7,1,6.0,23.0,0.0151,62.1,1,0,0,0,0,0
52476918,52476918,10/28/2018 13:45:00,775961,7,126,E,ML,2.505,18,100,77.0,0.0206,63.9,6,12.0,0.0078,71.4,1,6.0,35.0,0.0318,63.2,1,6.0,30.0,0.0222,61.7,1,0,0,0,0,0
52481766,52481766,10/28/2018 13:50:00,775961,7,126,E,ML,2.505,24,100,119.0,0.0295,63.7,8,24.0,0.0159,71.5,1,8.0,34.0,0.0254,66.1,1,8.0,61.0,0.0473,59.2,1,0,0,0,0,0
52486614,52486614,10/28/2018 13:55:00,775961,7,126,E,ML,2.505,18,100,104.0,0.0276,61.7,6,22.0,0.0132,72.1,1,6.0,32.0,0.0206,69.5,1,6.0,50.0,0.0489,52.2,1,0,0,0,0,0
52491462,52491462,10/28/2018 14:00:00,775961,7,126,E,ML,2.505,21,100,102.0,0.0284,61.9,7,23.0,0.0202,69.0,1,7.0,40.0,0.0357,63.8,1,7.0,39.0,0.0293,55.7,1,0,0,0,0,0
52496310,52496310,10/28/2018 14:05:00,775961,7,126,E,ML,2.505,15,100,90.0,0.0217,63.4,5,20.0,0.0128,70.5,1,5.0,22.0,0.0202,64.3,1,5.0,48.0,0.032,60.0,1,0,0,0,0,0
52501158,52501158,10/28/2018 14:10:00,775961,7,126,E,ML,2.505,21,100,102.0,0.0242,64.9,7,21.0,0.0135,71.2,1,7.0,40.0,0.0295,66.3,1,7.0,41.0,0.0296,60.4,1,0,0,0,0,0
52506006,52506006,10/28/2018 14:15:00,775961,7,126,E,ML,2.505,21,100,96.0,0.0199,67.2,7,16.0,0.0097,71.7,1,7.0,33.0,0.0211,69.5,1,7.0,47.0,0.0288,64.1,1,0,0,0,0,0
52510854,52510854,10/28/2018 14:20:00,775961,7,126,E,ML,2.505,18,100,103.0,0.0235,66.5,6,18.0,0.0117,71.8,1,6.0,32.0,0.0204,71.0,1,6.0,53.0,0.0385,61.9,1,0,0,0,0,0
52515702,52515702,10/28/2018 14:25:00,775961,7,126,E,ML,2.505,15,100,128.0,0.029,66.9,5,20.0,0.0121,72.1,1,5.0,38.0,0.0307,67.5,1,5.0,70.0,0.0442,65.0,1,0,0,0,0,0
52520550,52520550,10/28/2018 14:30:00,775961,7,126,E,ML,2.505,17,100,69.0,0.017,66.4,5,12.0,0.0078,72.0,1,6.0,27.0,0.0206,67.9,1,6.0,30.0,0.0225,62.8,1,0,0,0,0,0
52525398,52525398,10/28/2018 14:35:00,775961,7,126,E,ML,2.505,24,100,84.0,0.018,67.8,8,19.0,0.0121,72.0,1,8.0,30.0,0.0202,69.5,1,8.0,35.0,0.0217,64.0,1,0,0,0,0,0
